Los Angeles Lakers
TRB
Nikola Pekovic,8,10,4,11,7,11,13,4,5,,,
Gorgui Dieng,8,5,8,5,10,6,3,9,8,7,10,10
Thaddeus Young,4,5,1,12,4,6,3,,,,,
Shabazz Muhammad,7,1,0,3,2,2,1,0,4,8,1,7
Corey Brewer,4,4,0,1,5,6,4,1,3,2,3,2
Glenn Robinson,,,,,,,,1,0,0,1,
Anthony Bennett,3,3,5,1,0,,4,3,7,3,3,6
Robbie Hummel,,,5,,0,2,0,4,2,3,3,1
Mo Williams,0,2,1,0,2,4,2,2,1,3,2,2
Ricky Rubio,6,7,4,8,3,,,,,,,
Kevin Martin,,2,7,6,2,2,5,2,3,4,,
Chase Budinger,4,,1,,0,3,1,2,3,0,6,2
Andrew Wiggins,3,4,6,4,3,1,1,5,3,4,3,5
Ronny Turiaf,,,,,,,1,0,,,,
AST
Zach LaVine,,0,,,2,4,9,0,1,2,3,0
Nikola Pekovic,1,0,1,3,0,0,0,0,1,,,
Gorgui Dieng,1,0,0,0,1,0,2,2,1,4,1,1
Thaddeus Young,4,2,2,0,1,1,1,,,,,
Shabazz Muhammad,1,0,0,0,0,0,0,0,2,1,0,1
Corey Brewer,0,1,0,0,1,1,2,2,6,2,4,4
Glenn Robinson,,,,,,,,0,0,0,1,
Anthony Bennett,1,0,1,1,0,,0,2,4,0,1,2
Robbie Hummel,,,1,,0,0,0,0,0,2,0,0
Mo Williams,4,4,2,2,7,5,6,4,8,13,4,12
Ricky Rubio,7,8,17,12,6,,,,,,,
Kevin Martin,,2,2,3,5,0,1,1,1,2,,
Chase Budinger,0,,0,,0,0,0,0,0,0,1,1
Andrew Wiggins,1,1,0,1,1,2,0,1,0,0,1,2
Ronny Turiaf,,,,,,,1,1,,,,
3P
Zach LaVine,,0,,,0,1,0,0,0,0,1,1
Nikola Pekovic,0,0,0,0,0,0,0,0,0,,,
Gorgui Dieng,0,0,0,0,0,0,0,0,0,0,0,0
Thaddeus Young,2,2,0,0,1,0,1,,,,,
Shabazz Muhammad,1,0,0,0,0,1,0,0,1,0,0,0
Corey Brewer,0,1,0,0,0,0,1,0,0,0,0,0
Glenn Robinson,,,,,,,,0,0,0,0,
Anthony Bennett,0,0,0,0,0,,0,0,0,0,0,0
Robbie Hummel,,,0,,0,0,2,0,1,0,0,0
Mo Williams,2,0,0,1,0,0,0,0,0,2,2,1
Ricky Rubio,0,0,0,1,0,,,,,,,
Kevin Martin,,1,4,4,3,2,1,0,4,7,,
Chase Budinger,0,,0,,0,0,0,1,1,1,1,2
Andrew Wiggins,1,0,0,1,0,0,1,2,0,1,0,2
Ronny Turiaf,,,,,,,0,0,,,,
MP
Zach LaVine,,4:33,,,8:22,25:45,34:26,31:03,18:36,16:36,19:46,13:00
Nikola Pekovic,28:46,30:40,31:55,32:03,27:30,29:40,28:06,19:18,11:57,,,
Gorgui Dieng,19:14,17:20,16:05,15:57,24:54,18:16,13:47,29:08,26:17,32:29,30:25,38:39
Thaddeus Young,34:06,34:05,17:12,36:04,38:40,35:08,27:12,,,,,
Shabazz Muhammad,22:35,12:15,5:31,5:45,11:07,11:15,14:23,15:30,13:42,32:08,16:50,18:14
Corey Brewer,26:31,29:17,16:43,12:09,27:40,21:26,24:12,18:58,29:03,28:39,32:16,30:07
Glenn Robinson,,,,,,,,7:47,0:43,1:51,4:16,
Anthony Bennett,13:54,13:56,20:05,11:56,0:01,,8:48,16:57,28:36,14:02,32:05,29:46
Robbie Hummel,,,10:43,,14:20,12:52,8:28,20:54,14:57,15:51,16:40,9:22
Mo Williams,25:46,24:23,18:43,16:43,31:22,22:19,13:34,16:57,29:24,31:24,29:55,34:59
Ricky Rubio,35:48,29:15,31:42,34:29,13:15,,,,,,,
Kevin Martin,,20:28,35:33,37:45,41:45,28:34,22:01,18:19,28:40,35:08,,
Chase Budinger,14:47,,4:52,,0:36,7:00,3:54,12:00,14:39,3:21,24:55,24:42
Andrew Wiggins,18:33,23:48,30:56,37:09,25:28,27:45,31:30,23:26,23:26,28:31,32:52,41:11
Ronny Turiaf,,,,,,,9:39,9:43,,,,
PTS
Zach LaVine,,0,,,4,5,8,13,4,2,7,5
Nikola Pekovic,5,17,17,16,16,19,11,4,2,,,
Gorgui Dieng,6,4,10,2,11,12,8,7,12,8,9,12
Thaddeus Young,26,19,8,12,13,16,6,,,,,
Shabazz Muhammad,13,1,1,4,4,13,9,7,18,17,2,9
Corey Brewer,6,8,4,0,16,5,18,18,13,14,8,14
Glenn Robinson,,,,,,,,1,0,0,4,
Anthony Bennett,9,4,12,4,2,,2,4,10,6,20,10
Robbie Hummel,,,2,,2,2,8,3,3,2,6,0
Mo Williams,18,13,3,5,4,2,2,2,13,14,15,11
Ricky Rubio,12,11,6,14,4,,,,,,,
Kevin Martin,,12,33,24,21,8,12,3,34,37,,
Chase Budinger,0,,1,,0,0,2,9,3,3,7,11
Andrew Wiggins,6,8,8,17,6,10,15,20,5,12,14,29
Ronny Turiaf,,,,,,,0,0,,,,
3P%
Zach LaVine,,,,,,.500,.000,.000,.000,.000,.333,1.000
Nikola Pekovic,,,,,,,,,,,,
Gorgui Dieng,,,,,,,.000,,,,,
Thaddeus Young,.667,.500,.000,,1.000,.000,1.000,,,,,
Shabazz Muhammad,.500,,,,,1.000,,,1.000,.000,,.000
Corey Brewer,.000,1.000,,,.000,,1.000,.000,.000,,,.000
Glenn Robinson,,,,,,,,,,,,
Anthony Bennett,,,,,,,,,,,,
Robbie Hummel,,,,,.000,.000,.667,.000,.500,.000,.000,
Mo Williams,.667,.000,.000,.250,.000,.000,,.000,.000,.500,.500,.143
Ricky Rubio,,,,.333,.000,,,,,,,
Kevin Martin,,.500,.667,.444,.273,.333,1.000,.000,.667,.636,,
Chase Budinger,.000,,.000,,,.000,.000,.333,.500,1.000,.500,1.000
Andrew Wiggins,1.000,,.000,1.000,,.000,.500,1.000,,1.000,.000,.500
Ronny Turiaf,,,,,,,,,,,,
PTS
Los Angeles Clippers
TRB
Jared Cunningham,,,1,,0,,0,0,0,0,0
Chris Paul,4,2,5,10,2,4,10,5,1,4,2
Reggie Bullock,,,,2,2,,,2,2,0,0
Matt Barnes,3,1,1,2,2,3,2,2,2,5,0
J.J. Redick,0,3,2,3,1,4,2,2,0,0,2
Ekpe Udoh,0,,,,,,,0,0,0,
Jamal Crawford,2,2,,2,1,2,1,0,2,4,3
C.J. Wilcox,,,,,,,,,,,
Spencer Hawes,4,4,4,2,7,3,2,8,4,6,5
Hedo Turkoglu,,1,3,0,0,,1,,,1,1
Chris Douglas-Roberts,3,2,1,,1,,,,,,
Jordan Farmar,0,1,1,0,0,1,0,2,1,3,2
Glen Davis,,,,,,0,3,0,1,1,2
DeAndre Jordan,10,13,9,5,13,14,13,18,17,11,11
Blake Griffin,7,7,8,9,1,6,10,8,10,4,7
AST
Jared Cunningham,,,1,,1,,0,0,0,0,0
Chris Paul,7,10,11,12,12,11,9,9,7,9,12
Reggie Bullock,,,,1,1,,,0,0,0,0
Matt Barnes,1,1,0,1,0,0,0,1,1,1,0
J.J. Redick,0,3,1,2,0,1,4,3,1,1,2
Ekpe Udoh,0,,,,,,,0,0,0,
Jamal Crawford,2,5,,5,2,0,3,3,5,3,9
C.J. Wilcox,,,,,,,,,,,
Spencer Hawes,1,0,1,1,3,0,1,0,0,1,2
Hedo Turkoglu,,1,1,1,0,,0,,,1,0
Chris Douglas-Roberts,1,0,0,,0,,,,,,
Jordan Farmar,1,1,3,1,5,0,3,1,2,5,1
Glen Davis,,,,,,0,0,0,0,1,0
DeAndre Jordan,1,0,1,0,1,2,0,3,0,0,1
Blake Griffin,3,4,4,4,1,3,6,4,4,2,4
3P
Jared Cunningham,,,0,,0,,0,0,0,0,0
Chris Paul,1,1,2,1,1,0,0,5,1,0,3
Reggie Bullock,,,,4,1,,,1,0,0,0
Matt Barnes,1,2,1,1,0,0,2,2,2,3,1
J.J. Redick,1,1,2,2,1,2,2,2,1,1,4
Ekpe Udoh,0,,,,,,,0,0,0,
Jamal Crawford,2,3,,2,3,3,1,1,1,2,1
C.J. Wilcox,,,,,,,,,,,
Spencer Hawes,0,2,1,0,0,0,0,2,2,2,1
Hedo Turkoglu,,1,1,0,0,,0,,,1,1
Chris Douglas-Roberts,0,0,0,,0,,,,,,
Jordan Farmar,2,0,2,0,1,0,0,1,0,3,1
Glen Davis,,,,,,0,0,0,0,0,0
DeAndre Jordan,0,0,0,0,0,0,0,0,0,0,0
Blake Griffin,0,2,0,0,0,0,0,0,0,0,1
MP
Jared Cunningham,,,10:34,,9:35,,0:27,1:46,1:16,5:17,4:14
Chris Paul,37:36,37:01,37:26,35:58,31:04,36:27,38:34,35:55,37:05,30:12,32:57
Reggie Bullock,,,,18:02,12:07,,,7:02,12:56,3:36,4:14
Matt Barnes,26:50,22:08,31:03,29:58,20:46,25:30,21:00,27:16,28:32,27:28,24:33
J.J. Redick,29:34,33:24,32:32,15:08,23:29,37:25,36:00,34:25,23:41,21:03,23:24
Ekpe Udoh,3:32,,,,,,,1:35,1:16,3:36,
Jamal Crawford,27:14,26:48,,33:38,24:39,31:33,38:22,26:59,27:18,23:31,25:01
C.J. Wilcox,,,,,,,,,,,
Spencer Hawes,18:39,14:20,22:34,15:03,23:08,11:50,13:53,18:16,17:13,20:59,20:08
Hedo Turkoglu,,4:13,9:52,3:30,3:56,,3:32,,,15:05,14:43
Chris Douglas-Roberts,12:26,13:45,14:30,,4:23,,,,,,
Jordan Farmar,10:24,10:59,17:55,12:02,19:54,13:06,9:48,17:20,13:15,17:48,15:12
Glen Davis,,,,,,8:38,4:09,3:03,4:48,16:58,14:30
DeAndre Jordan,35:18,38:28,25:26,38:14,35:41,40:17,37:06,34:29,36:01,24:15,31:05
Blake Griffin,38:27,38:54,38:08,38:27,31:18,35:14,37:09,31:54,36:39,30:12,29:59
PTS
Jared Cunningham,,,0,,5,,0,0,0,2,2
Chris Paul,22,12,16,13,15,22,12,32,12,16,26
Reggie Bullock,,,,12,3,,,3,0,2,0
Matt Barnes,7,7,7,9,2,4,8,12,7,13,9
J.J. Redick,5,15,12,7,12,30,13,14,5,3,14
Ekpe Udoh,0,,,,,,,0,0,0,
Jamal Crawford,16,22,,19,24,20,10,9,24,22,5
C.J. Wilcox,,,,,,,,,,,
Spencer Hawes,4,9,17,0,5,1,9,14,8,10,6
Hedo Turkoglu,,3,7,0,0,,0,,,5,3
Chris Douglas-Roberts,2,0,2,,4,,,,,,
Jordan Farmar,6,0,10,8,3,0,0,3,0,13,3
Glen Davis,,,,,,0,4,2,4,6,4
DeAndre Jordan,8,11,4,8,17,6,6,12,10,2,12
Blake Griffin,23,39,17,31,14,23,23,19,19,20,26
3P%
Jared Cunningham,,,,,.000,,,,,.000,.000
Chris Paul,.333,.200,.400,.500,.333,.000,.000,.833,1.000,.000,.600
Reggie Bullock,,,,.667,1.000,,,1.000,.000,,.000
Matt Barnes,.333,.500,.167,.250,.000,,.667,.333,.333,.600,.500
J.J. Redick,.143,.167,.200,.400,.500,.667,.333,.500,.333,.500,.500
Ekpe Udoh,,,,,,,,,,,
Jamal Crawford,.250,.375,,.333,.500,.600,.143,.250,.200,.667,.200
C.J. Wilcox,,,,,,,,,,,
Spencer Hawes,.000,.667,.333,,.000,,.000,.500,.400,.667,.333
Hedo Turkoglu,,1.000,1.000,,,,,,,.500,1.000
Chris Douglas-Roberts,.000,.000,.000,,,,,,,,
Jordan Farmar,.500,.000,.500,,.500,.000,.000,.250,.000,1.000,.500
Glen Davis,,,,,,,,,,,
DeAndre Jordan,,,,,,,,,,,
Blake Griffin,,1.000,.000,,,,,,.000,,.500
Oklahoma City Thunder
TRB
Perry Jones,3,7,4,4,1,,,,,,,,,
Serge Ibaka,8,9,2,9,11,7,9,7,4,10,6,6,13,10
Anthony Morrow,,,,,,,,0,5,3,1,5,1,2
Jeremy Lamb,,,,,,3,9,8,1,10,4,4,2,1
Kevin Durant,,,,,,,,,,,,,,
Reggie Jackson,,,,4,4,7,2,4,3,4,11,3,7,4
Lance Thomas,3,1,8,3,5,6,2,3,13,3,1,8,2,3
Russell Westbrook,3,0,,,,,,,,,,,,
Andre Roberson,7,6,8,3,,,,,,,,,2,4
Kendrick Perkins,8,6,5,4,2,5,5,9,4,3,6,5,7,4
Ish Smith,0,0,4,,,2,1,,
Sebastian Telfair,1,2,4,5,4,1,1,1,2,0,3,1,2,1
Nick Collison,3,6,7,3,8,4,7,0,4,1,5,3,2,3
Steven Adams,7,10,3,9,6,11,5,10,5,8,6,8,1,4
Grant Jerrett,,,,,,,,,,,,,,
Mitch McGary,,,,,,,,,,,,,,
AST
Perry Jones,0,3,2,1,0,,,,,,,,,
Serge Ibaka,2,2,1,1,2,1,1,2,0,1,2,0,0,0
Anthony Morrow,,,,,,,,0,1,1,1,2,1,0
Jeremy Lamb,,,,,,0,4,3,1,3,1,4,2,2
Kevin Durant,,,,,,,,,,,,,,
Reggie Jackson,,,,5,14,8,6,4,8,12,4,7,9,8
Lance Thomas,2,2,2,0,1,1,0,0,6,1,2,0,2,0
Russell Westbrook,6,4,,,,,,,,,,,,
Andre Roberson,2,3,5,1,,,,,,,,,1,2
Kendrick Perkins,0,1,0,0,0,1,0,2,0,1,1,1,1,0
Ish Smith,1,1,0,,,0,2,,
Sebastian Telfair,2,7,9,6,3,1,2,1,3,1,1,1,2,3
Nick Collison,3,0,4,0,1,1,2,3,3,1,1,0,3,1
Steven Adams,2,1,1,0,2,2,0,0,1,2,1,0,0,2
Grant Jerrett,,,,,,,,,,,,,,
Mitch McGary,,,,,,,,,,,,,,
3P
Perry Jones,0,3,2,2,0,,,,,,,,,
Serge Ibaka,1,2,3,1,3,4,0,2,1,3,0,1,2,0
Anthony Morrow,,,,,,,,1,4,2,0,1,0,3
Jeremy Lamb,,,,,,1,2,0,0,4,1,3,2,0
Kevin Durant,,,,,,,,,,,,,,
Reggie Jackson,,,,2,0,4,1,2,2,2,0,1,0,0
Lance Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Westbrook,1,0,,,,,,,,,,,,
Andre Roberson,0,0,0,0,,,,,,,,,1,0
Kendrick Perkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ish Smith,0,0,1,,,0,0,,
Sebastian Telfair,0,1,1,3,1,2,1,0,1,0,2,0,4,1
Nick Collison,0,0,0,0,2,1,2,0,2,1,0,2,1,0
Steven Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant Jerrett,,,,,,,,,,,,,,
Mitch McGary,,,,,,,,,,,,,,
MP
Perry Jones,30:41,41:42,40:36,33:50,17:34,,,,,,,,,
Serge Ibaka,28:32,32:44,29:41,29:00,45:58,33:01,35:08,35:14,29:45,41:57,34:55,22:09,36:50,36:52
Anthony Morrow,,,,,,,,14:28,31:26,35:50,28:40,34:18,28:11,25:16
Jeremy Lamb,,,,,,41:23,34:09,34:18,16:34,44:56,25:23,36:28,20:44,16:45
Kevin Durant,,,,,,,,,,,,,,
Reggie Jackson,,,,41:45,41:43,41:28,41:48,43:09,39:55,44:20,36:36,34:03,37:08,34:00
Lance Thomas,31:11,18:41,25:07,22:17,32:53,29:16,30:42,26:35,39:06,20:32,26:11,29:32,19:33,32:22
Russell Westbrook,32:39,8:43,,,,,,,,,,,,
Andre Roberson,34:56,37:11,35:25,11:28,,,,,,,,,6:41,21:37
Kendrick Perkins,20:35,18:57,19:43,18:09,17:02,14:06,24:56,20:53,23:57,17:43,22:47,21:23,24:13,18:00
Ish Smith,4:14,7:53,9:19,,,5:56,4:09,,
Sebastian Telfair,15:21,37:41,38:35,34:40,27:14,18:08,17:18,16:11,8:05,11:05,21:14,9:48,29:36,14:00
Nick Collison,19:28,15:18,24:04,19:00,26:38,24:30,25:22,14:53,27:09,16:38,15:36,21:33,19:39,15:26
Steven Adams,26:37,29:03,26:49,29:51,30:58,33:54,22:44,25:00,24:03,31:59,22:42,26:37,17:25,25:42
Grant Jerrett,,,,,,,,,,,,,,
Mitch McGary,,,,,,,,,,,,,,
PTS
Perry Jones,3,32,20,16,4,,,,,,,,,
Serge Ibaka,10,17,23,15,25,16,14,14,11,19,10,6,22,16
Anthony Morrow,,,,,,,,10,28,10,4,8,10,11
Jeremy Lamb,,,,,,17,17,6,4,24,5,19,8,5
Kevin Durant,,,,,,,,,,,,,,
Reggie Jackson,,,,23,13,22,22,29,28,20,15,10,16,21
Lance Thomas,14,4,12,2,14,3,4,5,7,2,15,6,6,5
Russell Westbrook,38,2,,,,,,,,,,,,
Andre Roberson,6,9,8,1,,,,,,,,,3,4
Kendrick Perkins,4,3,17,0,0,2,9,7,6,0,2,8,3,6
Ish Smith,0,7,3,,,0,1,,
Sebastian Telfair,4,11,7,16,11,13,14,2,4,0,9,4,18,9
Nick Collison,2,6,2,3,11,3,10,0,12,3,4,8,6,5
Steven Adams,8,6,13,9,10,13,4,2,9,11,1,11,8,10
Grant Jerrett,,,,,,,,,,,,,,
Mitch McGary,,,,,,,,,,,,,,
3P%
Perry Jones,.000,.500,.333,.400,.000,,,,,,,,,
Serge Ibaka,.333,.400,.429,.500,.500,.571,.000,.400,.333,.333,.000,.333,1.000,.000
Anthony Morrow,,,,,,,,1.000,.800,.222,.000,.333,.000,.429
Jeremy Lamb,,,,,,.167,.667,.000,.000,.571,.250,.429,.500,.000
Kevin Durant,,,,,,,,,,,,,,
Reggie Jackson,,,,.250,.000,.571,.200,.333,.400,.333,.000,.333,.000,.000
Lance Thomas,,,,,,,,,,,,,,
Russell Westbrook,.500,.000,,,,,,,,,,,,
Andre Roberson,,.000,.000,,,,,,,,,,.250,.000
Kendrick Perkins,,,,,,,,,,,,,,
Ish Smith,,,.333,,,,,,
Sebastian Telfair,.000,.200,.200,.429,.250,.500,.200,.000,1.000,.000,.500,.000,1.000,.250
Nick Collison,.000,.000,.000,.000,.500,1.000,1.000,.000,.400,.500,.000,.400,.500,
Steven Adams,,.000,,,,,,,,,,,,
Grant Jerrett,,,,,,,,,,,,,,
Mitch McGary,,,,,,,,,,,,,,
Charlotte Hornets
TRB
Gerald Henderson,1,3,2,2,3,,0,,1,6,5,2,1
Jannero Pargo,,,,,,,0,,,1,0,,
Bismack Biyombo,,,,,,,0,,10,4,8,7,4
Al Jefferson,10,6,4,5,10,9,8,2,8,6,5,8,11
P.J. Hairston,1,2,3,3,0,2,0,0
Jeffery Taylor,,,,,,,,,,,,
Cody Zeller,2,4,5,5,8,5,5,8,5,10,2,2,6
Jason Maxiell,2,1,2,1,1,2,2,1,,2,2,6,1
Noah Vonleh,,,,,,,,,,0,2,,
Gary Neal,4,4,3,6,3,4,1,2,3,3,,,1
Kemba Walker,6,3,3,2,4,9,3,4,5,3,3,3,12
Marvin Williams,4,3,5,5,5,2,5,1,2,3,1,3,3
Michael Kidd-Gilchrist,8,12,3,,,4,1,5,,,,,
Lance Stephenson,13,8,9,7,13,13,10,14,8,0,6,8,5
Brian Roberts,0,0,2,0,0,0,1,1,2,3,1,2,1
AST
Gerald Henderson,1,0,0,1,3,,0,,0,1,3,1,2
Jannero Pargo,,,,,,,0,,,0,0,,
Bismack Biyombo,,,,,,,0,,2,0,0,0,0
Al Jefferson,2,2,1,2,1,3,1,1,2,1,5,2,1
P.J. Hairston,0,2,2,1,1,0,1,0
Jeffery Taylor,,,,,,,,,,,,
Cody Zeller,0,0,3,2,1,2,0,1,2,0,0,0,2
Jason Maxiell,0,0,0,0,0,0,0,0,,0,0,0,0
Noah Vonleh,,,,,,,,,,0,0,,
Gary Neal,2,1,3,2,2,2,1,3,3,0,,,1
Kemba Walker,5,4,1,3,7,10,4,3,4,5,4,7,8
Marvin Williams,3,2,0,3,1,1,0,3,0,0,1,0,1
Michael Kidd-Gilchrist,3,1,0,,,2,1,1,,,,,
Lance Stephenson,8,4,8,4,4,4,5,3,7,4,7,7,6
Brian Roberts,3,3,4,6,2,5,2,0,1,2,2,1,1
3P
Gerald Henderson,0,0,0,0,0,,0,,1,1,1,0,2
Jannero Pargo,,,,,,,0,,,1,3,,
Bismack Biyombo,,,,,,,0,,0,0,0,0,0
Al Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0
P.J. Hairston,0,2,1,0,2,2,1,2
Jeffery Taylor,,,,,,,,,,,,
Cody Zeller,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Maxiell,0,0,0,0,0,0,0,0,,0,0,0,0
Noah Vonleh,,,,,,,,,,0,1,,
Gary Neal,0,1,3,2,1,3,0,0,2,0,,,1
Kemba Walker,3,1,2,3,2,0,0,1,0,0,1,2,1
Marvin Williams,3,1,1,1,0,1,3,0,1,0,2,2,2
Michael Kidd-Gilchrist,0,0,0,,,0,0,0,,,,,
Lance Stephenson,0,0,0,0,0,1,0,2,0,2,0,0,1
Brian Roberts,0,1,0,0,0,0,0,2,1,2,0,1,0
MP
Gerald Henderson,8:49,17:04,17:40,31:44,18:22,,2:41,,15:13,27:44,37:20,23:35,26:55
Jannero Pargo,,,,,,,2:41,,,14:51,18:01,,
Bismack Biyombo,,,,,,,2:41,,14:19,18:27,16:14,13:06,12:22
Al Jefferson,40:29,37:38,33:29,31:46,31:37,41:06,33:47,35:29,32:39,23:36,25:16,34:36,31:02
P.J. Hairston,13:58,16:17,12:17,9:53,13:46,17:15,17:47,9:47
Jeffery Taylor,,,,,,,,,,,,
Cody Zeller,19:49,23:28,20:46,23:04,18:23,35:26,18:42,27:22,25:49,19:01,22:04,20:47,14:48
Jason Maxiell,12:31,10:20,14:31,13:45,16:01,15:53,11:32,12:11,,14:04,6:30,13:33,3:53
Noah Vonleh,,,,,,,,,,5:57,6:30,,
Gary Neal,23:34,24:19,31:06,27:11,25:17,32:25,24:18,24:24,25:15,10:34,,,28:46
Kemba Walker,38:59,30:57,30:18,27:20,34:14,43:14,34:00,35:57,32:31,27:25,29:34,42:37,37:24
Marvin Williams,33:11,24:34,27:14,27:25,29:59,23:34,29:18,20:45,23:13,14:55,19:26,22:38,33:17
Michael Kidd-Gilchrist,33:42,28:01,9:34,,,24:10,24:13,20:16,,,,,
Lance Stephenson,39:55,26:36,37:40,23:07,36:04,47:11,34:55,37:46,38:17,25:04,30:01,39:20,37:51
Brian Roberts,14:01,17:03,17:42,20:40,13:46,14:44,11:19,12:04,15:29,20:35,19:17,29:48,13:42
PTS
Gerald Henderson,0,8,4,6,4,,2,,3,5,18,0,11
Jannero Pargo,,,,,,,2,,,7,11,,
Bismack Biyombo,,,,,,,0,,11,3,4,4,4
Al Jefferson,14,19,21,20,28,34,23,22,14,19,6,28,24
P.J. Hairston,4,7,4,2,8,9,3,6
Jeffery Taylor,,,,,,,,,,,,
Cody Zeller,11,6,6,9,13,10,8,7,8,5,4,7,3
Jason Maxiell,4,0,2,5,4,4,4,0,,0,0,8,0
Noah Vonleh,,,,,,,,,,0,6,,
Gary Neal,6,10,17,21,4,23,14,9,14,4,,,17
Kemba Walker,26,5,16,11,18,15,17,16,19,8,11,12,15
Marvin Williams,19,3,5,9,6,5,11,0,5,0,8,8,8
Michael Kidd-Gilchrist,17,11,6,,,10,3,12,,,,,
Lance Stephenson,7,2,14,2,8,17,6,14,13,16,6,10,12
Brian Roberts,4,5,2,4,4,0,0,12,7,17,0,9,6
3P%
Gerald Henderson,,,.000,.000,.000,,,,.500,.500,.500,.000,1.000
Jannero Pargo,,,,,,,,,,.250,.429,,
Bismack Biyombo,,,,,,,,,,,,,
Al Jefferson,,,,,,,,,,,,,
P.J. Hairston,.000,.250,.250,.000,.667,.500,1.000,.500
Jeffery Taylor,,,,,,,,,,,,
Cody Zeller,,,,,,,,,,,,,
Jason Maxiell,,,,,,,,,,,,,
Noah Vonleh,,,,,,,,,,,1.000,,
Gary Neal,.000,.333,1.000,.500,.333,.600,.000,.000,.667,,,,.333
Kemba Walker,.333,.200,.500,.375,1.000,.000,,.250,.000,.000,.333,.500,.167
Marvin Williams,.500,.333,.250,.200,.000,.250,.600,.000,1.000,.000,.667,.667,.500
Michael Kidd-Gilchrist,,,,,,,,,,,,,
Lance Stephenson,.000,.000,.000,,.000,.333,.000,.500,.000,1.000,,.000,.250
Brian Roberts,.000,.500,.000,.000,.000,.000,.000,1.000,.500,.500,.000,.333,.000
Milwaukee Bucks
TRB
Nate Wolters,,1,,,,,,2,1,3,,,3,
Larry Sanders,5,15,7,10,9,5,8,6,5,6,,4,5,4
Damien Inglis,,,,,,,,,,,,,,
Khris Middleton,6,4,2,4,4,,1,,,2,7,1,1,3
Brandon Knight,8,7,5,7,9,6,3,4,6,5,4,3,2,5
Ersan Ilyasova,1,0,4,3,1,3,9,5,1,2,2,5,3,5
Johnny O'Bryant,,,,,,,,,,,,,,
Jabari Parker,4,10,11,3,6,5,4,4,3,6,5,7,6,5
O.J. Mayo,3,3,2,3,1,1,4,4,0,2,0,7,0,1
Jerryd Bayless,0,0,3,1,2,3,2,4,0,2,3,0,0,0
Giannis Antetokounmpo,5,6,3,3,8,5,2,9,7,7,6,12,2,4
Jared Dudley,2,2,1,1,2,1,2,2,4,0,0,5,1,2
Zaza Pachulia,1,,2,3,3,4,3,10,5,5,13,5,3,7
John Henson,0,7,2,1,5,1,5,1,6,0,4,2,3,
AST
Nate Wolters,,1,,,,,,1,2,0,,,1,
Larry Sanders,1,1,1,2,1,2,0,1,0,0,,0,0,0
Damien Inglis,,,,,,,,,,,,,,
Khris Middleton,2,1,4,1,0,,1,,,0,3,2,2,0
Brandon Knight,13,8,6,2,7,9,6,4,5,4,9,8,2,6
Ersan Ilyasova,0,0,1,1,1,1,1,1,1,0,1,1,2,3
Johnny O'Bryant,,,,,,,,,,,,,,
Jabari Parker,1,0,0,2,0,1,1,3,1,1,1,1,3,0
O.J. Mayo,3,5,1,5,3,3,7,1,3,3,6,2,2,4
Jerryd Bayless,2,4,2,1,1,4,4,0,2,1,4,1,0,0
Giannis Antetokounmpo,1,2,1,1,1,1,2,1,1,3,0,4,2,5
Jared Dudley,2,2,0,2,1,0,1,2,1,2,1,2,1,1
Zaza Pachulia,0,,1,3,3,1,0,4,1,2,4,1,0,2
John Henson,0,1,0,0,1,0,1,0,2,0,1,1,0,
3P
Nate Wolters,,0,,,,,,0,0,0,,,0,
Larry Sanders,0,0,0,0,0,0,0,0,0,0,,0,0,0
Damien Inglis,,,,,,,,,,,,,,
Khris Middleton,0,2,1,0,0,,0,,,1,3,0,0,1
Brandon Knight,2,1,3,2,0,1,1,1,2,4,1,2,1,3
Ersan Ilyasova,0,0,1,1,1,0,0,0,0,0,3,0,2,0
Johnny O'Bryant,,,,,,,,,,,,,,
Jabari Parker,0,1,1,0,0,0,1,0,0,0,0,0,1,0
O.J. Mayo,3,5,0,1,1,1,1,2,0,0,1,3,0,0
Jerryd Bayless,0,0,2,2,0,0,1,0,0,0,0,0,0,0
Giannis Antetokounmpo,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Jared Dudley,1,0,0,0,1,2,1,0,0,0,1,0,1,1
Zaza Pachulia,0,,0,0,0,0,0,0,0,0,0,0,0,0
John Henson,0,0,0,0,0,0,0,0,0,0,0,0,0,
MP
Nate Wolters,,10:16,,,,,,17:57,17:26,14:45,,,26:57,
Larry Sanders,26:09,26:44,23:35,22:59,22:59,24:38,18:10,22:14,16:21,20:12,,14:26,21:00,19:04
Damien Inglis,,,,,,,,,,,,,,
Khris Middleton,35:56,27:55,24:26,20:33,22:50,,12:07,,,20:14,32:44,28:04,15:19,24:46
Brandon Knight,38:47,29:11,37:31,28:36,31:39,33:50,23:17,34:06,34:10,34:15,32:52,48:35,25:57,36:54
Ersan Ilyasova,11:46,4:51,17:41,26:15,16:10,20:50,25:04,23:09,13:00,12:20,20:18,20:49,20:52,20:55
Johnny O'Bryant,,,,,,,,,,,,,,
